"Name","model.r_max","model.l_max","model.num_layers","model.num_tensor_features","model.num_scalar_features","model.allegro_mlp_hidden_layers_width","test0_epoch/forces_mae","test0_epoch/forces_rmse","test0_epoch/per_atom_energy_mae","test0_epoch/per_atom_energy_rmse","test0_epoch/total_energy_mae","test0_epoch/stress_mae","test0_epoch/stress_rmse","test0_epoch/weighted_sum","val0_epoch/total_energy_mae","val0_epoch/stress_mae","val0_epoch/per_atom_energy_mae","val0_epoch/forces_mae","val0_epoch/forces_rmse","val0_epoch/per_atom_energy_rmse","val0_epoch/stress_rmse","val0_epoch/weighted_sum"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold1_seed2","5","2","2","16","128","512","0.18082113635789557","0.2843671665941667","0.022427431394958865","0.029201068021378455","2.1698998878000815","0.007434345320079733","0.014510657757580585","0.12170188003015436","2.157319620416542","0.007346715785548149","0.022646864046638043","0.19091000738872307","0.3625390144876551","0.029792143859664215","0.01556980772554275","0.12831335694896706"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold1_seed1","5","2","2","16","128","512","0.19205062387381283","0.3006384218888322","0.02474334322552765","0.03223849547582925","2.3206728967606907","0.006977197298972337","0.013752629386599735","0.1289697956498747","2.341425283446151","0.007122150038246257","0.02623946278720346","0.20246341800334133","0.3780562234687093","0.038519887769641485","0.015745193827950896","0.13588768570934773"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold1_seed0","5","2","2","16","128","512","0.1818379276157669","0.2890371902513897","0.023053957004754475","0.03066410305105915","2.21211149403594","0.007122557737271694","0.01411541241548801","0.12227650370032753","2.1896129936379185","0.007098910431436787","0.02362809065567453","0.1914805939861237","0.3759952645238672","0.03350440783244428","0.01460306955355798","0.12862013882562867"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold0_seed2","5","2","2","16","128","512","0.1954294735485539","0.30802156243168366","0.02517508546168767","0.033661399794274155","2.4482344232579405","0.007698106513621868","0.015174364821060108","0.13143554507539382","2.4200313060600975","0.008129583468728954","0.025400806054488276","0.2023259313049111","0.3585326271351884","0.03891671905806899","0.02260791596614263","0.13611759155287195"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold0_seed1","5","2","2","16","128","512","0.1949711263132802","0.30174960371780923","0.02492488396621966","0.034718717217653","2.3574121538450585","0.00767944415877645","0.014949244304684264","0.1311245697842058","2.3484745530889173","0.007989200602932863","0.02481557191735033","0.20245970902097807","0.3329798667143389","0.03868373626082343","0.020747407555901452","0.13615172418473126"
"hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512_fold0_seed0","5","2","2","16","128","512","0.1948533562274021","0.3030108275095282","0.024059503982009456","0.03273755002125106","2.262977690368112","0.008195108188272609","0.01598916897058055","0.13120532921130174","2.269694421298518","0.008562948762140442","0.025984274357185925","0.20135435143378216","0.34360129298834374","0.05546760073380846","0.026330843560762377","0.1356286258565764"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold2_seed2","5","2","2","16","128","256","0.20214087135938988","0.3129222758538126","0.02579474700161286","0.03625151526068877","2.419132584422195","0.007076573636612345","0.014810765685845668","0.13565464020903178","2.4773059525516588","0.0071699401006929935","0.02763705232599453","0.20800085796027729","0.3212997153242449","0.0484383406908072","0.018756669746739184","0.1395648480639103"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold2_seed1","5","2","2","16","128","256","0.202787643326196","0.3219161111373812","0.026379033382826263","0.037095881260384614","2.4655594361515205","0.0081177529859638","0.015862630505938304","0.13643032926765422","2.5105995291353023","0.007971139444987016","0.02663902645440826","0.2081217512817745","0.32557424481213193","0.04128320169290056","0.01682743977423517","0.1398948036403659"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold2_seed0","5","2","2","16","128","256","0.19867819007961104","0.3090087000473666","0.02478560495427703","0.03290195636255247","2.335161463987926","0.007461735995947337","0.014532729189624845","0.1334899803793883","2.379331957575645","0.007405455048715027","0.025203833243241075","0.20320594728526103","0.315146149010321","0.03563526314533453","0.014833499391961285","0.13645575754900224"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold1_seed2","5","2","2","16","128","256","0.19133455808989333","0.30803392278758107","0.02374006532492564","0.03158881500144768","2.270070612798754","0.007634165845727875","0.01501477014853721","0.12870160678898407","2.2797775805615186","0.0075470462554996145","0.023954191087854945","0.201094738214094","0.3668863368790866","0.03274456520663904","0.016412682993271085","0.13509693760763214"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold1_seed1","5","2","2","16","128","256","0.193763764508062","0.30214223456190115","0.025683416506239815","0.03384006964565863","2.363626792000024","0.008461451537101171","0.0162558594666542","0.13059747276759037","2.3628100560931404","0.008550673404508574","0.02603036084366686","0.20411626925443677","0.3729798438442861","0.04138294875317312","0.017720373228721744","0.13744224550892395"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold1_seed0","5","2","2","16","128","256","0.1897580199935941","0.30434357590985633","0.0236403553368957","0.031270176428373715","2.2718777198813194","0.007101247232547764","0.014017672739120655","0.12748779652408282","2.2585903081464154","0.007077331754423273","0.02452583739089774","0.1993078285891443","0.3873378290125974","0.03770729855913807","0.014601879741508218","0.13377434948300915"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold0_seed2","5","2","2","16","128","256","0.2012889414519622","0.3215783199692926","0.025731470468377576","0.03218149563214104","2.495570074480151","0.008177622156504336","0.015570674851570416","0.1354555144339355","2.4859862179216594","0.008598976060516789","0.02669149644499045","0.20826084296824984","0.350028298335949","0.0441942215038311","0.022063934039062937","0.14019352692592635"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold0_seed1","5","2","2","16","128","256","0.2051691332246096","0.35781340610276746","0.02525665907372425","0.03649103190030855","2.315552885845588","0.008291089188806097","0.016109153284432784","0.13803934934242573","2.422036745792597","0.008389136660992086","0.026081404529072632","0.21146465532930597","0.3708188075753684","0.042392432382816224","0.01725904569669059","0.14222424457262073"
"hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256_fold0_seed0","5","2","2","16","128","256","0.20465863275763052","0.3243130106546833","0.02506709164593892","0.03463911506757003","2.3282333525770547","0.008401939896963985","0.01627688971567623","0.1377374635125206","2.3691537851708007","0.008668190643644502","0.026013509374460217","0.21120961523650328","0.3619402528036436","0.04441363183654855","0.023307950988613255","0.1421473557538255"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold2_seed2","5","2","2","16","128","128","0.2065551402745976","0.32273096591197425","0.027290704745171097","0.04205470456241256","2.472778657353658","0.007450655443550627","0.015095494661653525","0.13870150137583973","2.589312375592131","0.007799828030460913","0.029581121509983738","0.21214169759323687","0.328234876994447","0.06355142525820429","0.028723055021550935","0.14252186449912302"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold2_seed1","5","2","2","16","128","128","0.2081574138044296","0.3201119504335294","0.02565198857034611","0.03609351788166355","2.437839196445865","0.008934775164616578","0.01710372254631454","0.1402222639198321","2.5175771906150572","0.008758246921717587","0.02626544055240616","0.213821261404729","0.3282758947679071","0.039778599754672773","0.017497706468715405","0.14389848268199731"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold2_seed0","5","2","2","16","128","128","0.20628462406064615","0.32139470973437856","0.02501104585037724","0.034085009863575086","2.377124614460554","0.00783328313207948","0.015259564618126309","0.13861939904190362","2.48103192140412","0.007602415282994098","0.02573905472774899","0.21088910166831312","0.32587775853190054","0.036818980131777014","0.015119009064337184","0.1415822963186613"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold1_seed2","5","2","2","16","128","128","0.20374618227409463","0.31881549299578216","0.025275188375062298","0.03255944489361518","2.4309085315211743","0.008715972443523982","0.016806214782294677","0.13724320543641966","2.4142008461943787","0.008476352797559582","0.025645313868957388","0.21293931858066725","0.38570819561522823","0.03485484584631692","0.017582790239265744","0.14321736924791198"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold1_seed1","5","2","2","16","128","128","0.20412642679855136","0.31861527714336474","0.026007622430413276","0.03444393123790904","2.47561469492132","0.008497037246603025","0.016443954330633635","0.13743098544109286","2.453845555268661","0.0082948763143063","0.02666901526278439","0.21375146136139528","0.3888821850323623","0.03623888427536917","0.01652904965502634","0.14370544725250273"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold1_seed0","5","2","2","16","128","128","0.19625434704911923","0.3079061761034336","0.024425441509676373","0.03156108553615264","2.378024320091747","0.007460595902263612","0.014468719827325768","0.13189023278318723","2.334757734306298","0.007334836118488636","0.02500648163599329","0.20572190982779984","0.3833560063398809","0.03383852102733088","0.014607292164487804","0.1380851694208974"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold0_seed2","5","2","2","16","128","128","0.20676392744870836","0.3233091850780678","0.028947227553368243","0.038298653124365235","2.705745731126199","0.008347698298351525","0.01605592982892407","0.1391557375979944","2.6438597202896506","0.00853556822291557","0.02856710515163708","0.21389361551261055","0.3682337973239528","0.042864640212672646","0.01801142819712825","0.14390311955730334"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold0_seed1","5","2","2","16","128","128","0.21078065839717824","0.3391700130998572","0.026247259028599063","0.035822761864420426","2.4527127368795365","0.007930981294435138","0.015560849351214712","0.14162571988484726","2.444170675030892","0.00836478205430787","0.02622962519962476","0.21835528170090937","0.36701498079163913","0.039706126165280776","0.021337144551103204","0.14675149028424725"
"hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128_fold0_seed0","5","2","2","16","128","128","0.21109611300789533","0.3281828133512254","0.02577440347379065","0.03380614556437094","2.4071421609297294","0.007899554133433417","0.015126301639422772","0.14181669614742623","2.4699584460753417","0.008398425512384417","0.027310276585409864","0.2179085338705884","0.3896564755181616","0.04349259158693535","0.02425291333568359","0.1464828632621637"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold2_seed2","5","2","2","64","64","512","0.181497632682703","0.2900076813847436","0.024160753586059847","0.038011486201941266","2.193638583791589","0.007172119426948166","0.01450408111700413","0.12208349175519626","2.2541058447905904","0.00704982784010584","0.024458558935789187","0.18697836127761008","0.30305786532074547","0.0429655104143374","0.014650554790506346","0.12565292524761762"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold2_seed1","5","2","2","64","64","512","0.1799406262701482","0.28464640272241754","0.022647692083004035","0.03288612855618597","2.141953677900658","0.006980351888285124","0.013760045698865795","0.12097615529996766","2.1919053699869027","0.006819740391767298","0.023297816715577367","0.1848688987621833","0.29055428807973205","0.03903118967789168","0.014022658047391792","0.12417416137656478"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold2_seed0","5","2","2","64","64","512","0.17343931636594623","0.2785469305821528","0.023133777270056128","0.03358648255338786","2.1214884817849384","0.006821908532913484","0.01355078369948804","0.1166532540643448","2.1724054313153327","0.006683802554563722","0.02349528471306156","0.1794681072144159","0.29808836323446003","0.036927720686546595","0.013231496506475112","0.12057889091181512"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed2","5","2","2","64","64","512","0.168090679242003","0.2774230711248184","0.021171496864332454","0.028138453109824324","2.0311824285526296","0.007096027139317519","0.013819014601576104","0.11319876496641344","2.039233995163947","0.006972980883844229","0.021328923639945967","0.1781705998001945","0.3559434292719046","0.02940040230799829","0.014327960553441613","0.11979188731244444"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed1","5","2","2","64","64","512","0.1777029040038946","0.28536523077923637","0.022167037665016515","0.0317400681869478","2.100915550876126","0.00754970375130125","0.014703505514220632","0.11968493199529316","2.144570528900368","0.00740798465501589","0.022955199314734952","0.18841782881412147","0.35157396499801596","0.03317189475815946","0.014592143920950665","0.12669797705784483"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold1_seed0","5","2","2","64","64","512","0.17643335463275378","0.28251359374283236","0.022844483527373415","0.032297042535131444","2.131851267144106","0.006735467233913898","0.01326724274889783","0.11859077494753832","2.1363572886549576","0.006599674900672325","0.02320357475386812","0.18645609821523576","0.3565848924525031","0.032819944951818766","0.01270611203375005","0.12514474155305874"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed2","5","2","2","64","64","512","0.1810426866098071","0.2966986318594162","0.024424046880107304","0.03672056686186114","2.2246254186945627","0.007616959573168099","0.01542108652023188","0.12193397850920612","2.257243965869419","0.007612046183736866","0.024483716324422287","0.18658490557368052","0.3441398317354514","0.03989866081205514","0.015445163122609105","0.12557934407370883"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed1","5","2","2","64","64","512","0.179332487339176","0.28516695835070105","0.023240593892122616","0.03192963577718482","2.222288166970141","0.007239823398327372","0.014596508138880296","0.12066921770801456","2.203708116310669","0.0074138212834394","0.024041616259411213","0.18449480778717292","0.32261189716821104","0.04300853122371645","0.01736749855822128","0.1241332570750532"
"hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512_fold0_seed0","5","2","2","64","64","512","0.18114043271379024","0.28233014408364054","0.022861515578526448","0.03087848761047947","2.18423504795991","0.007688590062632832","0.014892658700295632","0.12200128819518236","2.1785137587084766","0.007772310910022595","0.02345035581713683","0.18675124173319613","0.31696294353666155","0.039117780389912385","0.017091241432186707","0.125727897568783"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold2_seed2","5","2","2","64","64","256","0.18856233824669325","0.3002809904055341","0.025298915703523283","0.03759087075912111","2.3441110488720356","0.007523815301877134","0.015276966338266897","0.12686198961296202","2.397687690611681","0.00740537843653656","0.026284710841915956","0.193724391357549","0.3104446374455203","0.04220569639558558","0.015242878728667931","0.13023208867937866"
"hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256_fold2_seed1","5","2","2","64","64","256","0.1892733003132304","0.2937687653513409","0.029004974636568624","0.0414843522195108","2.581735783509163","0.007419657961336264","0.014896013733519025","0.1273442294648881","2.6188484554478424","0.007386427556955231","0.0289003795605625","0.19485255358861717","0.3062106634301013","0.04355817315572814","0.01635466498904391","0.13100248352520133"
